3;13;26;29;39;45
2;16;31;40;43;57
7;9;14;15;27;48
4;17;34;35;46;52
18;25;30;49;56;59
1;8;19;23;41;44
12;21;22;28;51;55
11;20;32;47;54;60
5;6;24;33;37;50
10;36;38;42;53;58
2;27;30;37;54;55
9;13;28;44;52;60
6;17;26;35;42;59
3;11;18;29;43;47
16;25;40;41;49;58
15;34;38;45;46;48
12;22;23;33;36;56
1;20;31;39;51;53
4;5;8;10;24;50
7;14;19;21;32;57
12;26;34;40;43;51
2;10;21;29;46;54
4;11;15;16;27;31
1;20;22;50;55;56
3;14;24;30;38;48
5;8;9;28;36;41
7;33;44;45;52;58
13;19;39;49;57;60
18;23;25;32;35;47
6;17;37;42;53;59
9;18;22;36;42;60
23;30;43;44;55;59
7;11;21;28;32;34
20;27;41;47;48;51
14;19;24;33;39;53
4;13;35;38;40;54
1;2;6;50;57;58
3;15;16;17;26;56
5;8;12;25;46;49
10;29;31;37;45;52
5;10;13;47;57;58
4;19;29;45;59;60
12;17;20;31;32;41
15;16;24;25;46;48
26;27;33;35;42;54
3;14;22;23;34;50
21;36;38;39;49;56
2;6;18;37;51;53
1;7;8;30;40;44
9;11;28;43;52;55
32;35;38;42;49;56
12;22;29;37;46;50
2;6;15;19;27;57
1;17;18;20;21;45
9;14;24;28;53;60
31;34;39;40;41;54
4;5;11;26;48;59
7;13;16;23;30;51
8;25;33;43;47;58
3;10;36;44;52;55
6;8;9;11;31;48
12;13;29;38;40;54
4;17;37;52;57;58
18;28;36;45;47;56
20;21;23;32;39;53
14;15;25;35;42;60
1;3;5;34;44;49
7;10;16;22;24;55
2;30;33;41;51;59
19;26;27;43;46;50
15;16;26;51;54;59
3;31;33;35;44;47
6;23;25;37;45;49
9;10;13;20;21;40
4;7;12;29;32;41
11;18;42;50;55;56
5;17;36;43;46;57
2;8;14;38;39;58
1;24;28;30;48;60
19;22;27;34;52;53
1;8;32;40;41;53
15;17;25;33;47;60
13;19;20;29;46;50
9;11;24;37;51;56
31;36;38;42;43;58
12;34;39;48;49;59
5;10;16;27;28;54
3;7;26;30;45;52
2;6;14;21;23;44
4;18;22;35;55;57
3;7;13;43;48;55
9;21;23;36;46;49
10;12;17;27;28;56
5;15;22;24;30;33
6;11;19;26;35;40
1;14;37;42;51;60
4;8;20;29;45;59
25;31;32;34;47;53
2;16;38;44;52;58
18;39;41;50;54;57
