9;13;17;21;25;27
9;13;17;21;29;59
9;13;25;27;29;59
17;21;25;27;29;59
9;13;17;21;25;29
9;13;17;21;25;59
9;13;17;21;27;29
9;13;17;21;27;59
9;17;25;27;29;59
9;21;25;27;29;59
13;17;25;27;29;59
13;21;25;27;29;59
5;13;39;43;45;47
5;13;39;43;52;55
5;13;45;47;52;55
39;43;45;47;52;55
5;13;39;43;45;52
5;13;39;43;45;55
5;13;39;43;47;52
5;13;39;43;47;55
5;39;45;47;52;55
5;43;45;47;52;55
13;39;45;47;52;55
13;43;45;47;52;55
7;8;15;24;32;36
7;8;15;24;53;58
7;8;32;36;53;58
15;24;32;36;53;58
7;8;15;24;32;53
7;8;15;24;32;58
7;8;15;24;36;53
7;8;15;24;36;58
7;15;32;36;53;58
7;24;32;36;53;58
8;15;32;36;53;58
8;24;32;36;53;58
1;6;17;20;28;42
1;6;17;20;43;49
1;6;28;42;43;49
17;20;28;42;43;49
1;6;17;20;28;43
1;6;17;20;28;49
1;6;17;20;42;43
1;6;17;20;42;49
1;17;28;42;43;49
1;20;28;42;43;49
6;17;28;42;43;49
6;20;28;42;43;49
8;26;30;34;43;54
8;26;30;34;57;60
8;26;43;54;57;60
30;34;43;54;57;60
8;26;30;34;43;57
8;26;30;34;43;60
8;26;30;34;54;57
8;26;30;34;54;60
8;30;43;54;57;60
8;34;43;54;57;60
26;30;43;54;57;60
26;34;43;54;57;60
