01;02;06;50;57;58
01;02;15;17;22;23
01;03;04;41;47;54
01;03;05;34;44;49
01;03;07;12;31;55
01;03;08;15;17;60
01;03;08;25;44;46
01;03;08;26;44;51
01;03;14;32;51;56
01;03;19;31;43;49
01;03;25;27;33;52
01;03;26;35;55;58
01;04;06;08;31;40
01;04;06;13;17;56
01;04;09;38;41;45
01;04;10;12;17;27
01;04;15;45;52;55
01;04;25;26;44;60
01;04;27;51;53;57
01;05;16;33;40;56
01;05;19;32;43;47
01;05;24;26;42;44
01;06;08;17;30;58
01;06;17;20;28;42
01;06;17;20;28;43
01;06;17;20;28;49
01;06;17;20;42;43
01;06;17;20;42;49
01;06;17;20;43;49
01;06;28;42;43;49
01;07;08;30;40;44
01;07;18;25;45;52
01;07;19;23;48;58
01;08;13;16;25;34
01;08;15;27;31;42
01;08;19;23;41;44
01;08;27;34;51;52
01;08;32;40;41;53
01;09;12;15;35;36
01;09;13;24;36;56
01;09;14;15;45;56
01;09;19;25;57;58
01;09;20;24;33;36
01;09;25;40;41;45
01;09;34;36;47;53
01;10;17;25;35;47
01;10;21;26;32;34
01;10;21;40;58;59
01;10;43;44;52;58
01;11;16;39;50;58
01;12;13;18;33;60
01;12;13;36;53;56
01;12;16;35;42;53
01;12;28;30;32;36
01;14;37;42;51;60
01;15;20;31;34;48
01;15;33;50;54;56
01;15;37;44;51;56
01;16;19;21;33;34
01;16;29;32;45;60
01;17;18;20;21;45
01;17;28;42;43;49
01;19;22;48;52;57
01;20;22;50;55;56
01;20;28;42;43;49
01;20;31;39;51;53
01;20;32;40;53;60
01;21;26;37;48;56
01;21;27;41;42;57
01;22;32;39;49;54
01;24;28;30;48;60
01;24;28;33;44;46
01;25;27;43;48;53
01;33;35;39;50;55
02;03;09;15;35;38
02;03;11;42;46;49
02;03;12;23;36;54
02;03;14;19;34;38
02;03;16;20;34;50
02;03;24;47;56;57
02;03;27;33;35;47
02;04;13;15;26;52
02;04;14;15;23;45
02;05;08;09;41;54
02;05;10;16;52;53
02;05;11;13;28;30
02;05;18;21;28;55
02;05;21;39;42;47
02;05;26;51;54;59
02;06;09;37;55;59
02;06;10;19;25;30
02;06;10;43;52;53
02;06;14;21;23;44
02;06;15;19;27;57
02;06;17;46;52;60
02;06;18;37;51;53
02;06;36;41;54;57
02;07;24;29;35;36
02;07;30;40;43;49
02;08;09;36;42;58
02;08;14;38;39;58
02;09;18;24;44;57
02;09;26;27;41;48
