6;9;12;18;25;59
2;11;16;36;47;56
23;28;51;52;57;60
4;8;13;19;31;38
14;34;40;48;50;53
1;5;24;26;42;44
10;27;29;30;46;58
17;21;22;33;37;45
7;15;20;39;43;54
3;32;35;41;49;55
10;26;29;35;37;41
4;12;20;22;32;43
6;16;33;39;40;52
2;27;45;48;56;57
11;13;21;28;50;55
25;36;38;42;47;49
23;24;30;46;54;59
9;14;18;19;31;58
5;7;34;44;51;53
1;3;8;15;17;60
7;27;34;49;54;59
1;20;32;40;53;60
13;15;26;28;35;47
4;17;19;39;43;46
3;16;23;36;51;52
6;11;12;22;37;58
14;21;29;31;33;42
2;9;18;24;44;57
8;25;30;38;41;56
5;10;45;48;50;55
9;13;15;31;49;53
8;11;14;24;34;50
1;12;28;30;32;36
2;5;21;39;42;47
6;38;44;46;51;52
17;20;22;41;48;57
3;19;35;55;58;60
4;7;29;37;54;59
10;23;27;33;43;45
16;18;25;26;40;56
9;16;17;21;26;31
12;13;29;32;41;52
4;33;42;43;47;54
24;30;40;46;50;59
8;14;20;35;36;45
2;18;34;39;49;55
3;6;38;51;56;60
22;27;28;37;44;57
5;10;11;15;25;53
1;7;19;23;48;58
5;13;41;44;49;55
3;8;17;19;25;27
4;6;9;10;53;54
15;23;34;35;38;58
12;18;22;50;51;57
1;16;29;32;45;60
2;26;30;39;47;48
31;33;37;40;43;46
20;24;36;42;52;59
7;11;14;21;28;56
3;8;14;26;37;40
5;15;27;42;49;59
7;9;20;41;48;58
2;6;10;43;52;53
11;22;25;31;54;56
19;21;28;35;36;55
24;30;34;38;44;45
1;12;13;18;33;60
4;23;39;47;50;51
16;17;29;32;46;57
8;9;23;29;51;60
6;21;31;34;46;59
2;13;24;37;47;58
7;38;45;49;50;55
16;22;30;36;43;52
5;14;18;25;44;56
11;19;32;35;42;54
3;39;40;41;48;57
15;20;26;28;33;53
1;4;10;12;17;27
31;32;38;45;48;52
9;17;18;20;23;60
6;29;30;33;36;56
3;13;15;19;22;58
2;5;26;51;54;59
4;12;14;16;28;49
8;39;43;50;53;55
7;10;24;34;40;46
1;21;27;41;42;57
11;25;35;37;44;47
21;22;37;40;46;59
3;5;15;24;39;56
1;4;25;26;44;60
19;23;27;30;34;45
10;29;31;33;53;57
11;20;41;47;51;54
6;16;18;32;50;55
12;13;14;17;35;48
2;8;9;36;42;58
7;28;38;43;49;52
5;8;16;28;41;56
3;30;35;54;57;58
1;15;20;31;34;48
7;22;37;53;55;59
10;21;25;43;45;47
9;11;23;27;32;33
2;6;17;46;52;60
12;13;29;40;44;49
19;24;26;36;39;51
4;14;18;38;42;50
9;14;16;22;29;33
3;4;13;40;50;58
2;35;46;47;51;57
5;24;30;36;37;54
12;17;26;28;32;38
15;20;23;31;49;56
10;19;45;55;59;60
1;25;27;43;48;53
8;11;18;41;44;52
6;7;21;34;39;42
18;20;24;30;32;48
15;28;29;33;50;56
10;21;22;23;54;59
9;13;16;44;45;51
5;11;12;31;34;53
4;36;42;43;46;60
7;14;19;37;49;57
2;17;25;39;40;41
6;8;27;38;47;52
1;3;26;35;55;58
2;12;14;20;23;36
7;19;42;48;52;59
13;21;40;43;45;51
11;26;27;35;38;49
16;30;31;34;55;56
1;3;8;25;44;46
4;10;28;29;32;50
5;6;9;15;57;58
24;33;37;41;47;60
17;18;22;39;53;54
11;14;27;33;51;59
10;18;24;25;32;40
19;20;22;31;34;38
2;12;13;54;56;58
3;17;43;46;47;48
5;7;21;30;39;44
9;16;23;36;53;57
8;26;29;41;50;60
6;28;35;37;42;49
1;4;15;45;52;55
5;12;17;21;41;45
4;7;9;31;36;48
20;29;47;49;57;58
13;15;23;38;39;55
3;16;18;24;35;43
1;8;27;34;51;52
14;22;26;40;42;56
2;6;10;19;25;30
28;33;50;53;54;60
11;32;37;44;46;59
18;34;37;38;45;50
8;14;20;33;58;60
2;6;36;41;54;57
5;13;19;21;27;44
10;24;30;39;48;56
1;3;7;12;31;55
4;15;23;42;46;47
9;11;22;25;26;52
17;28;35;40;43;59
16;29;32;49;51;53
8;19;26;42;50;54
10;27;29;34;38;58
4;21;31;39;46;55
2;3;24;47;56;57
1;9;25;40;41;45
16;18;28;35;44;53
7;17;20;32;49;59
6;11;33;36;37;48
13;14;15;43;51;52
5;12;22;23;30;60
6;22;29;44;55;60
25;27;37;42;48;59
5;11;41;47;50;51
7;31;36;39;52;58
3;4;13;19;54;57
2;12;34;38;43;46
1;9;14;15;45;56
8;17;21;28;35;49
10;16;20;24;26;53
18;23;30;32;33;40
9;10;30;39;57;58
6;14;21;26;31;33
7;18;24;25;28;40
11;41;46;49;55;60
19;29;35;48;50;53
3;5;12;32;36;52
4;20;37;43;51;59
34;38;45;47;54;56
8;13;16;27;42;44
1;2;15;17;22;23
